wavelength,power,intensity
715.36,-0.36,-5.12E-43
715.541,-0.11,-1.56E-43
715.722,0.05,7.11E-44
715.904,-0.11,-1.57E-43
716.085,-0.37,-5.27E-43
716.267,0.14,1.99E-43
716.448,0.12,1.71E-43
716.629,-0.17,-2.42E-43
716.811,-0.13,-1.85E-43
716.992,0.51,7.27E-43
717.173,0.17,2.42E-43
717.355,0.02,2.85E-44
717.536,-0.01,-1.43E-44
717.717,-0.22,-3.14E-43
717.898,0.08,1.14E-43
718.079,-0.2,-2.86E-43
718.261,0.23,3.28E-43
718.442,-0.23,-3.29E-43
718.623,-0.18,-2.57E-43
718.804,0.12,1.71E-43
718.985,-0.01,-1.43E-44
719.166,-0.38,-5.43E-43
719.347,0.14,2.00E-43
719.528,-0.26,-3.72E-43
719.709,0.19,2.72E-43
719.891,0.22,3.15E-43
720.072,-0.42,-6.01E-43
720.253,-0.2,-2.86E-43
720.434,-0.63,-9.02E-43
720.614,-0.04,-5.73E-44
720.795,-0.41,-5.88E-43
720.976,-0.47,-6.74E-43
721.157,-0.44,-6.31E-43
721.338,-0.03,-4.30E-44
721.519,-0.31,-4.45E-43
721.7,-0.18,-2.58E-43
721.881,0,0
722.061,0.07,1.00E-43
722.242,0.11,1.58E-43
722.423,-0.03,-4.31E-44
722.604,-0.12,-1.72E-43
722.785,0.16,2.30E-43
722.965,0.19,2.73E-43
723.146,-0.08,-1.15E-43
723.327,0.02,2.88E-44
723.507,0.18,2.59E-43
723.688,0.02,2.88E-44
723.869,-0.2,-2.88E-43
724.049,-0.02,-2.88E-44
724.23,0.12,1.73E-43
724.41,-0.01,-1.44E-44
724.591,0.13,1.87E-43
724.772,-0.04,-5.76E-44
724.952,-0.03,-4.32E-44
725.133,0.32,4.61E-43
725.313,-0.15,-2.16E-43
725.494,-0.73,-1.05E-42
725.674,-0.58,-8.37E-43
725.855,0,0
726.035,-0.37,-5.34E-43
726.215,-0.44,-6.35E-43
726.396,-0.26,-3.75E-43
726.576,-0.25,-3.61E-43
726.757,-0.06,-8.67E-44
726.937,-0.24,-3.47E-43
727.117,0.06,8.67E-44
727.297,0.35,5.06E-43
727.478,-0.21,-3.04E-43
727.658,0,0
727.838,0.51,7.38E-43
728.019,-0.03,-4.34E-44
728.199,0.43,6.23E-43
728.379,-0.29,-4.20E-43
728.559,-0.25,-3.62E-43
728.739,-0.06,-8.69E-44
728.919,0,0
729.1,-0.57,-8.26E-43
729.28,0.01,1.45E-44
729.46,0.05,7.25E-44
729.64,-0.02,-2.90E-44
729.82,-0.1,-1.45E-43
730,-0.11,-1.60E-43
730.18,-0.03,-4.35E-44
730.36,-0.18,-2.61E-43
730.54,0.08,1.16E-43
730.72,-0.04,-5.81E-44
730.9,0.01,1.45E-44
731.08,-0.43,-6.25E-43
731.26,-0.07,-1.02E-43
731.44,-0.3,-4.36E-43
731.619,0.03,4.36E-44
731.799,0.11,1.60E-43
731.979,-0.44,-6.40E-43
732.159,0.05,7.28E-44
732.339,0.15,2.18E-43
732.519,-0.49,-7.14E-43
732.698,-0.05,-7.28E-44
732.878,0.11,1.60E-43
733.058,0.02,2.91E-44
733.238,0.1,1.46E-43
733.417,0.23,3.35E-43
733.597,-0.06,-8.75E-44
733.777,-0.04,-5.84E-44
733.956,0.17,2.48E-43
734.136,-0.38,-5.55E-43
734.315,-0.09,-1.31E-43
734.495,0.15,2.19E-43
734.675,-0.07,-1.02E-43
734.854,0.13,1.90E-43
735.034,-0.59,-8.62E-43
735.213,-0.2,-2.92E-43
735.393,0.36,5.26E-43
735.572,-0.17,-2.49E-43
735.752,-0.48,-7.02E-43
735.931,0.17,2.49E-43
736.111,0.15,2.20E-43
736.29,-0.01,-1.46E-44
736.469,-0.29,-4.25E-43
736.649,-0.02,-2.93E-44
736.828,-0.7,-1.03E-42
737.007,-0.18,-2.64E-43
737.187,0.47,6.89E-43
737.366,-0.17,-2.49E-43
737.545,-0.22,-3.23E-43
737.725,-0.21,-3.08E-43
737.904,-0.31,-4.55E-43
738.083,-0.43,-6.31E-43
738.262,-0.36,-5.28E-43
738.442,-0.07,-1.03E-43
738.621,-0.18,-2.64E-43
738.8,-0.36,-5.29E-43
738.979,-0.07,-1.03E-43
739.158,-0.16,-2.35E-43
739.337,-0.28,-4.12E-43
739.516,0.2,2.94E-43
739.695,-0.05,-7.35E-44
739.874,-0.35,-5.15E-43
740.054,0.24,3.53E-43
740.233,0.35,5.15E-43
740.412,0.59,8.68E-43
740.591,-0.28,-4.12E-43
740.77,0.22,3.24E-43
740.948,-0.06,-8.84E-44
741.127,-0.13,-1.92E-43
741.306,-0.35,-5.16E-43
741.485,-0.02,-2.95E-44
741.664,-0.74,-1.09E-42
741.843,-0.49,-7.23E-43
742.022,-0.32,-4.72E-43
742.201,-0.32,-4.72E-43
742.379,-0.05,-7.38E-44
742.558,-0.44,-6.50E-43
742.737,-0.08,-1.18E-43
742.916,-0.08,-1.18E-43
743.094,-0.41,-6.06E-43
743.273,-0.17,-2.51E-43
743.452,0.35,5.17E-43
743.631,0.27,3.99E-43
743.809,-0.08,-1.18E-43
743.988,-0.36,-5.32E-43
744.166,0.05,7.40E-44
744.345,0.26,3.85E-43
744.524,0.13,1.92E-43
744.702,-0.07,-1.04E-43
744.881,-0.16,-2.37E-43
745.059,0.34,5.04E-43
745.238,-0.23,-3.41E-43
745.416,-0.25,-3.70E-43
745.595,-0.6,-8.89E-43
745.773,-0.67,-9.93E-43
745.952,-0.36,-5.34E-43
746.13,0.41,6.08E-43
746.309,-0.11,-1.63E-43
746.487,-0.44,-6.53E-43
746.665,-1.56,-2.32E-42
746.844,-0.3,-4.45E-43
747.022,-0.46,-6.83E-43
747.2,-0.29,-4.31E-43
747.379,-0.38,-5.65E-43
747.557,-0.1,-1.49E-43
747.735,-0.08,-1.19E-43
747.913,0.2,2.97E-43
748.092,-0.69,-1.03E-42
748.27,0.24,3.57E-43
748.448,-0.3,-4.46E-43
748.626,-0.86,-1.28E-42
748.804,0.31,4.61E-43
748.983,-0.08,-1.19E-43
749.161,0.26,3.87E-43
749.339,-0.22,-3.28E-43
749.517,-0.28,-4.17E-43
749.695,0.11,1.64E-43
749.873,0.12,1.79E-43
750.051,-0.84,-1.25E-42
750.229,-0.23,-3.43E-43
750.407,0.21,3.13E-43
750.585,-0.25,-3.73E-43
750.763,0.29,4.33E-43
750.941,-0.14,-2.09E-43
751.119,0.31,4.63E-43
751.297,-0.82,-1.22E-42
751.475,0.02,2.99E-44
751.653,0.31,4.63E-43
751.83,-0.34,-5.08E-43
752.008,-0.17,-2.54E-43
752.186,0.16,2.39E-43
752.364,-0.18,-2.69E-43
752.542,-0.71,-1.06E-42
752.719,0.03,4.49E-44
752.897,0.7,1.05E-42
753.075,-0.2,-2.99E-43
753.253,-0.23,-3.44E-43
753.43,0.21,3.15E-43
753.608,0.28,4.20E-43
753.786,-0.52,-7.79E-43
753.963,0.1,1.50E-43
754.141,-0.28,-4.20E-43
754.318,0.31,4.65E-43
754.496,-0.17,-2.55E-43
754.674,-0.18,-2.70E-43
754.851,0.14,2.10E-43
755.029,-0.31,-4.65E-43
755.206,0.12,1.80E-43
755.384,-0.01,-1.50E-44
755.561,0.16,2.40E-43
755.739,0.36,5.41E-43
755.916,0.4,6.01E-43
756.093,0.06,9.02E-44
756.271,0.09,1.35E-43
756.448,-0.03,-4.51E-44
756.626,0.04,6.02E-44
756.803,-0.2,-3.01E-43
756.98,-0.31,-4.67E-43
757.157,-0.62,-9.33E-43
757.335,0.36,5.42E-43
757.512,-0.08,-1.20E-43
757.689,-0.73,-1.10E-42
757.867,-0.25,-3.77E-43
758.044,0.28,4.22E-43
758.221,-0.41,-6.18E-43
758.398,-0.81,-1.22E-42
758.575,0.72,1.09E-42
758.752,-0.05,-7.54E-44
758.93,0.05,7.54E-44
759.107,-0.2,-3.02E-43
759.284,0.04,6.04E-44
759.461,0.11,1.66E-43
759.638,-0.41,-6.19E-43
759.815,0.1,1.51E-43
759.992,-0.19,-2.87E-43
760.169,-0.71,-1.07E-42
760.346,-0.42,-6.35E-43
760.523,-0.07,-1.06E-43
760.7,-0.19,-2.87E-43
760.877,0.03,4.54E-44
761.054,-0.71,-1.07E-42
761.231,0.14,2.12E-43
761.407,0.01,1.51E-44
761.584,-0.12,-1.82E-43
761.761,-0.34,-5.15E-43
761.938,0.15,2.27E-43
762.115,0.13,1.97E-43
762.292,0.07,1.06E-43
762.468,-0.32,-4.85E-43
762.645,-0.66,-1.00E-42
762.822,0.26,3.94E-43
762.998,0.15,2.28E-43
763.175,-0.11,-1.67E-43
763.352,0,0
763.529,-0.67,-1.02E-42
763.705,-0.02,-3.04E-44
763.882,0.05,7.59E-44
764.058,-0.08,-1.22E-43
764.235,-0.63,-9.57E-43
764.412,0.13,1.98E-43
764.588,-0.04,-6.08E-44
764.765,-0.13,-1.98E-43
764.941,-0.72,-1.09E-42
765.118,-0.24,-3.65E-43
765.294,0.64,9.74E-43
765.471,0.06,9.13E-44
765.647,-0.32,-4.87E-43
765.823,-0.06,-9.14E-44
766,-0.05,-7.61E-44
766.176,0.03,4.57E-44
766.353,0.29,4.42E-43
766.529,-0.07,-1.07E-43
766.705,0.05,7.62E-44
766.881,0.12,1.83E-43
767.058,0.53,8.08E-43
767.234,0.29,4.42E-43
767.41,0.2,3.05E-43
767.587,-0.47,-7.17E-43
767.763,-0.21,-3.21E-43
767.939,-0.29,-4.43E-43
768.115,-0.16,-2.44E-43
768.291,-0.25,-3.82E-43
768.467,0.02,3.06E-44
768.644,-0.45,-6.88E-43
768.82,-0.39,-5.96E-43
768.996,0.08,1.22E-43
769.172,-0.23,-3.52E-43
769.348,-0.38,-5.81E-43
769.524,-0.22,-3.37E-43
769.7,0.32,4.90E-43
769.876,-0.03,-4.59E-44
770.052,-0.24,-3.67E-43
770.228,0.18,2.76E-43
770.404,-0.14,-2.14E-43
770.58,-0.02,-3.06E-44
770.756,-0.19,-2.91E-43
770.932,-0.42,-6.44E-43
771.107,-0.73,-1.12E-42
771.283,-0.1,-1.53E-43
771.459,0.29,4.45E-43
771.635,-0.31,-4.76E-43
771.811,-0.43,-6.60E-43
771.986,0.16,2.46E-43
772.162,-0.63,-9.67E-43
772.338,-0.02,-3.07E-44
772.514,-0.35,-5.38E-43
772.689,-0.15,-2.30E-43
772.865,0.15,2.30E-43
773.041,-0.35,-5.38E-43
773.216,-0.72,-1.11E-42
773.392,-0.33,-5.07E-43
773.568,-0.04,-6.15E-44
773.743,-0.4,-6.15E-43
773.919,-0.58,-8.92E-43
774.094,-0.33,-5.08E-43
774.27,0.1,1.54E-43
774.445,-0.35,-5.39E-43
774.621,-0.01,-1.54E-44
774.796,0.07,1.08E-43
774.972,0.21,3.24E-43
775.147,-0.1,-1.54E-43
775.323,-0.01,-1.54E-44
775.498,-0.51,-7.86E-43
775.674,0.35,5.40E-43
775.849,-0.55,-8.48E-43
776.024,0.43,6.63E-43
776.2,-0.07,-1.08E-43
776.375,0.34,5.25E-43
776.55,-0.19,-2.93E-43
776.726,-0.09,-1.39E-43
776.901,0.01,1.54E-44
777.076,0.12,1.85E-43
777.251,-0.29,-4.48E-43
777.427,-1.12,-1.73E-42
777.602,0.13,2.01E-43
777.777,-0.57,-8.81E-43
777.952,-0.03,-4.64E-44
778.127,-0.1,-1.55E-43
778.302,-0.29,-4.49E-43
778.477,-0.08,-1.24E-43
778.652,-0.93,-1.44E-42
778.828,-0.3,-4.65E-43
779.003,-0.44,-6.81E-43
779.178,0.05,7.75E-44
779.353,-0.39,-6.04E-43
779.528,-1.43,-2.22E-42
779.703,-1.24,-1.92E-42
779.878,-0.14,-2.17E-43
780.052,-0.08,-1.24E-43
780.227,-0.04,-6.20E-44
780.402,0.29,4.50E-43
780.577,0.34,5.28E-43
780.752,0.29,4.50E-43
780.927,-0.31,-4.81E-43
781.102,-0.36,-5.59E-43
781.276,-1.02,-1.58E-42
781.451,-0.78,-1.21E-42
781.626,-0.4,-6.22E-43
781.801,-0.76,-1.18E-42
781.975,0.07,1.09E-43
782.15,-0.05,-7.77E-44
782.325,-0.14,-2.18E-43
782.5,-0.15,-2.33E-43
782.674,0.19,2.96E-43
782.849,0.14,2.18E-43
783.023,0.32,4.98E-43
783.198,-0.73,-1.14E-42
783.373,-0.24,-3.74E-43
783.547,-0.53,-8.26E-43
783.722,0.04,6.23E-44
783.896,-0.41,-6.39E-43
784.071,0.07,1.09E-43
784.245,-0.19,-2.96E-43
784.42,-0.88,-1.37E-42
784.594,0.07,1.09E-43
784.769,-0.02,-3.12E-44
784.943,0.54,8.43E-43
785.117,0.11,1.72E-43
785.292,0.56,8.74E-43
785.466,-0.18,-2.81E-43
785.641,-0.02,-3.12E-44
785.815,-0.4,-6.25E-43
785.989,0.13,2.03E-43
786.163,0.4,6.25E-43
786.338,-0.09,-1.41E-43
786.512,-0.19,-2.97E-43
786.686,-0.08,-1.25E-43
786.86,-0.42,-6.57E-43
787.035,-0.49,-7.67E-43
787.209,-0.1,-1.57E-43
787.383,-0.1,-1.57E-43
787.557,-0.58,-9.08E-43
787.731,-0.93,-1.46E-42
787.905,-0.54,-8.46E-43
788.079,-0.09,-1.41E-43
788.253,-0.44,-6.90E-43
788.428,0.01,1.57E-44
788.602,-0.67,-1.05E-42
788.776,-0.04,-6.27E-44
788.95,0.63,9.88E-43
789.124,-0.97,-1.52E-42
789.297,-0.58,-9.10E-43
789.471,-0.7,-1.10E-42
789.645,0.38,5.97E-43
789.819,-0.24,-3.77E-43
789.993,-0.29,-4.55E-43
790.167,0.14,2.20E-43
790.341,-0.07,-1.10E-43
790.515,0.14,2.20E-43
790.688,-0.23,-3.62E-43
790.862,-0.05,-7.86E-44
791.036,-0.65,-1.02E-42
791.21,0.02,3.15E-44
791.383,0.27,4.25E-43
791.557,-0.63,-9.91E-43
791.731,-0.07,-1.10E-43
791.905,-0.29,-4.57E-43
792.078,-0.96,-1.51E-42
792.252,-0.72,-1.13E-42
792.425,-0.25,-3.94E-43
792.599,-0.65,-1.02E-42
792.773,0.29,4.57E-43
792.946,-0.28,-4.41E-43
793.12,-0.44,-6.94E-43
793.293,-0.56,-8.83E-43
793.467,-0.05,-7.89E-44
793.64,-0.04,-6.31E-44
793.814,-0.39,-6.15E-43
793.987,-0.6,-9.47E-43
794.161,-0.29,-4.58E-43
794.334,-1.4,-2.21E-42
794.507,0.42,6.63E-43
794.681,-0.73,-1.15E-42
794.854,-0.07,-1.11E-43
795.028,-0.54,-8.54E-43
795.201,-0.14,-2.21E-43
795.374,0.92,1.45E-42
795.547,0.26,4.11E-43
795.721,-0.01,-1.58E-44
795.894,-0.32,-5.06E-43
796.067,-0.87,-1.38E-42
796.24,-0.24,-3.80E-43
796.414,-0.11,-1.74E-43
796.587,-0.27,-4.28E-43
796.76,-0.11,-1.74E-43
796.933,-0.1,-1.58E-43
797.106,0.63,9.98E-43
797.279,-1.28,-2.03E-42
797.452,-0.32,-5.07E-43
797.625,-0.54,-8.56E-43
797.798,0.3,4.76E-43
797.971,0.78,1.24E-42
798.144,-0.08,-1.27E-43
798.317,-0.19,-3.02E-43
798.49,0.95,1.51E-42
798.663,0.15,2.38E-43
798.836,-0.77,-1.22E-42
799.009,-0.94,-1.49E-42
799.182,0.67,1.06E-42
799.355,-0.18,-2.86E-43
799.528,-0.82,-1.30E-42
799.701,0.39,6.20E-43
799.873,0.24,3.82E-43
800.046,-1.28,-2.04E-42
800.219,-1.79,-2.85E-42
800.392,-0.16,-2.55E-43
800.565,-0.96,-1.53E-42
800.737,-0.6,-9.55E-43
800.91,-0.74,-1.18E-42
801.083,-0.31,-4.94E-43
801.255,-0.21,-3.35E-43
801.428,0.49,7.81E-43
801.601,0.55,8.77E-43
801.773,-0.9,-1.43E-42
801.946,-0.16,-2.55E-43
802.118,0.66,1.05E-42
802.291,-0.36,-5.74E-43
802.463,0.32,5.11E-43
802.636,-0.48,-7.66E-43
802.809,-0.7,-1.12E-42
802.981,0.6,9.58E-43
803.153,-0.93,-1.48E-42
803.326,-0.35,-5.59E-43
803.498,-0.32,-5.11E-43
803.671,0.35,5.59E-43
803.843,-0.13,-2.08E-43
804.015,0.82,1.31E-42
804.188,0.7,1.12E-42
804.36,-0.85,-1.36E-42
804.532,-0.53,-8.48E-43
804.705,-1.91,-3.06E-42
804.877,-0.18,-2.88E-43
805.049,-0.6,-9.60E-43
805.222,-0.86,-1.38E-42
805.394,-0.19,-3.04E-43
805.566,-0.6,-9.61E-43
805.738,-0.4,-6.41E-43
805.91,-0.19,-3.04E-43
806.082,-0.23,-3.69E-43
806.255,-0.35,-5.61E-43
806.427,-0.4,-6.41E-43
806.599,0.72,1.15E-42
806.771,0.01,1.60E-44
806.943,0.85,1.36E-42
807.115,-0.26,-4.17E-43
807.287,-0.58,-9.31E-43
807.459,0.64,1.03E-42
807.631,-0.65,-1.04E-42
807.803,0.17,2.73E-43
807.975,-0.39,-6.26E-43
808.147,-1,-1.61E-42
808.319,-0.08,-1.29E-43
808.49,0.07,1.13E-43
808.662,-0.58,-9.32E-43
808.834,-0.2,-3.22E-43
809.006,0.85,1.37E-42
809.178,-1.06,-1.71E-42
809.35,-1.84,-2.96E-42
809.521,0.49,7.89E-43
809.693,-0.06,-9.66E-44
809.865,-0.14,-2.25E-43
810.037,-0.15,-2.42E-43
810.208,-0.48,-7.73E-43
810.38,0,0
810.552,-0.36,-5.80E-43
810.723,-0.25,-4.03E-43
810.895,-1.22,-1.97E-42
811.066,0.17,2.74E-43
811.238,-0.2,-3.23E-43
811.41,0.97,1.56E-42
811.581,-0.31,-5.00E-43
811.753,-0.32,-5.16E-43
811.924,-2.47,-3.99E-42
812.096,-1.52,-2.45E-42
812.267,0.77,1.24E-42
812.439,0.6,9.69E-43
812.61,-2,-3.23E-42
812.781,0.65,1.05E-42
812.953,-1.38,-2.23E-42
813.124,1.55,2.51E-42
813.295,-1.45,-2.34E-42
813.467,-0.4,-6.47E-43
813.638,-0.67,-1.08E-42
813.809,-0.29,-4.69E-43
813.981,-1.16,-1.88E-42
814.152,0.34,5.50E-43
814.323,-0.48,-7.77E-43
814.494,-7.62,-1.23E-41
814.666,0.23,3.73E-43
814.837,-2.24,-3.63E-42
815.008,0.28,4.54E-43
815.179,-0.66,-1.07E-42
815.35,1.98,3.21E-42
815.521,-0.11,-1.78E-43
815.692,-0.06,-9.73E-44
815.864,-0.58,-9.41E-43
816.035,-0.28,-4.54E-43
816.206,-0.14,-2.27E-43
816.377,0.37,6.01E-43
816.548,-0.52,-8.44E-43
816.719,-1.04,-1.69E-42
816.89,0.63,1.02E-42
817.06,-1.93,-3.14E-42
817.231,-0.93,-1.51E-42
817.402,0.01,1.63E-44
817.573,-0.46,-7.48E-43
817.744,1.15,1.87E-42
817.915,-0.29,-4.72E-43
818.086,0.13,2.11E-43
818.257,-0.85,-1.38E-42
818.427,-1.52,-2.47E-42
818.598,0.98,1.59E-42
818.769,0.65,1.06E-42
818.94,0.38,6.19E-43
819.11,-1.66,-2.70E-42
819.281,-0.24,-3.91E-43
819.452,0.49,7.98E-43
819.622,-0.54,-8.80E-43
819.793,0.1,1.63E-43
819.964,-0.83,-1.35E-42
820.134,-1.3,-2.12E-42
820.305,-0.94,-1.53E-42
820.475,-0.08,-1.30E-43
820.646,-0.11,-1.79E-43
820.816,-0.77,-1.26E-42
820.987,-1.45,-2.37E-42
821.157,-0.2,-3.27E-43
821.328,-0.51,-8.33E-43
821.498,1.43,2.34E-42
821.669,-0.13,-2.12E-43
821.839,0.72,1.18E-42
822.009,0.83,1.36E-42
822.18,-1.35,-2.21E-42
822.35,0.14,2.29E-43
822.52,1.45,2.37E-42
822.691,-1.33,-2.18E-42
822.861,-0.74,-1.21E-42
823.031,-1.05,-1.72E-42
823.202,-0.29,-4.75E-43
823.372,-0.47,-7.69E-43
823.542,0.26,4.26E-43
823.712,1.16,1.90E-42
823.882,-0.77,-1.26E-42
824.053,0.62,1.02E-42
824.223,-2.23,-3.65E-42
824.393,-1.03,-1.69E-42
824.563,-4.25,-6.97E-42
824.733,-0.37,-6.07E-43
824.903,0.55,9.02E-43
825.073,-0.24,-3.94E-43
825.243,-0.12,-1.97E-43
825.413,-1.77,-2.90E-42
825.583,-2.02,-3.32E-42
825.753,1.2,1.97E-42
825.923,1.1,1.81E-42
826.093,0.72,1.18E-42
826.263,0.01,1.64E-44
826.433,-0.82,-1.35E-42
826.603,-0.74,-1.22E-42
826.773,1.81,2.98E-42
826.942,-1.49,-2.45E-42
827.112,0.6,9.87E-43
827.282,-0.22,-3.62E-43
827.452,0.14,2.30E-43
827.622,0.23,3.78E-43
827.791,-0.99,-1.63E-42
827.961,-2.08,-3.42E-42
828.131,-0.37,-6.09E-43
828.3,1.42,2.34E-42
828.47,-0.95,-1.56E-42
828.64,-0.63,-1.04E-42
828.809,0.25,4.12E-43
828.979,-1.26,-2.08E-42
829.149,0.81,1.34E-42
829.318,-0.95,-1.57E-42
829.488,0.07,1.15E-43
829.657,1.4,2.31E-42
829.827,-0.51,-8.41E-43
829.996,-1.78,-2.94E-42
830.166,-0.5,-8.25E-43
830.335,0.28,4.62E-43
830.505,-0.9,-1.49E-42
830.674,0.8,1.32E-42
830.843,0.32,5.29E-43
831.013,-1.59,-2.63E-42
831.182,0.33,5.45E-43
831.351,-1.1,-1.82E-42
831.521,1.29,2.13E-42
831.69,-1.89,-3.13E-42
831.859,-0.04,-6.62E-44
832.029,-0.8,-1.32E-42
832.198,-1.92,-3.18E-42
832.367,-1.95,-3.23E-42
832.536,2.68,4.44E-42
832.705,-0.84,-1.39E-42
832.875,1.45,2.40E-42
833.044,0.53,8.78E-43
833.213,-0.02,-3.31E-44
833.382,-1,-1.66E-42
833.551,-0.02,-3.31E-44
833.72,0.56,9.28E-43
833.889,-2.07,-3.43E-42
834.058,-0.49,-8.13E-43
834.227,-0.6,-9.95E-43
834.396,-1.64,-2.72E-42
834.565,-0.66,-1.10E-42
834.734,0.34,5.64E-43
834.903,-0.05,-8.30E-44
835.072,1.87,3.10E-42
835.241,-0.67,-1.11E-42
835.41,0.51,8.47E-43
835.579,-0.58,-9.63E-43
835.748,-1.49,-2.48E-42
835.916,-0.76,-1.26E-42
836.085,1.47,2.44E-42
836.254,-1.66,-2.76E-42
836.423,-1.4,-2.33E-42
836.591,-4.25,-7.07E-42
836.76,0.57,9.48E-43
836.929,0.06,9.98E-44
837.098,-0.23,-3.83E-43
837.266,1.11,1.85E-42
837.435,1.41,2.35E-42
837.604,-1.2,-2.00E-42
837.772,-1.07,-1.78E-42
837.941,-1.23,-2.05E-42
838.109,-1.96,-3.27E-42
838.278,2.91,4.85E-42
838.446,-0.72,-1.20E-42
838.615,0.87,1.45E-42
838.783,-0.37,-6.17E-43
838.952,-0.38,-6.34E-43
839.12,-4.38,-7.31E-42
839.289,0.79,1.32E-42
839.457,-1.11,-1.85E-42
839.626,-2.28,-3.81E-42
839.794,0.23,3.84E-43
839.962,-4.35,-7.26E-42
840.131,-1.54,-2.57E-42
840.299,-1.54,-2.57E-42
840.467,-0.95,-1.59E-42
840.636,-1.07,-1.79E-42
840.804,-0.25,-4.18E-43
840.972,-1.74,-2.91E-42
841.14,-0.13,-2.17E-43
841.309,-1.09,-1.82E-42
841.477,-0.45,-7.53E-43
841.645,-3.59,-6.01E-42
841.813,-2.7,-4.52E-42
841.981,-3.2,-5.36E-42
842.149,-0.56,-9.38E-43
842.317,-2.82,-4.72E-42
842.486,-1.73,-2.90E-42
842.654,-1.23,-2.06E-42
842.822,-1.54,-2.58E-42
842.99,-2.29,-3.84E-42
843.158,-0.57,-9.55E-43
843.326,2.44,4.09E-42
843.494,0.07,1.17E-43
843.661,-0.63,-1.06E-42
843.829,-0.03,-5.03E-44
843.997,-3.24,-5.44E-42
844.165,-2.65,-4.45E-42
844.333,-2.63,-4.41E-42
844.501,-0.83,-1.39E-42
844.669,-15.66,-2.63E-41
844.837,-0.27,-4.53E-43
845.004,0.08,1.34E-43
845.172,-1.58,-2.65E-42
845.34,-9.87,-1.66E-41
845.508,-0.03,-5.04E-44
845.675,2.25,3.78E-42
845.843,-0.86,-1.45E-42
846.011,-0.67,-1.13E-42
846.178,-2.01,-3.38E-42
846.346,-3.73,-6.28E-42
846.514,-1.24,-2.09E-42
846.681,-3.34,-5.62E-42
846.849,-4.12,-6.94E-42
847.016,-0.49,-8.25E-43
847.184,0.2,3.37E-43
847.351,-2.91,-4.90E-42
847.519,-1.45,-2.44E-42
847.686,-0.67,-1.13E-42
847.854,0.2,3.37E-43
848.021,0.73,1.23E-42
848.189,1.62,2.73E-42
848.356,0.77,1.30E-42
848.523,0.53,8.94E-43
848.691,-2.49,-4.20E-42
848.858,-4.57,-7.71E-42
849.025,0.21,3.54E-43
849.193,0.45,7.60E-43
849.36,-1.98,-3.34E-42
849.527,-7.82,-1.32E-41
849.694,-2.21,-3.73E-42
849.862,-4.16,-7.03E-42
850.029,0.4,6.76E-43
850.196,-0.41,-6.93E-43
850.363,-2.34,-3.96E-42
850.53,-4.04,-6.83E-42
850.697,-1.45,-2.45E-42
850.865,-0.51,-8.63E-43
851.032,-2.44,-4.13E-42
851.199,-0.77,-1.30E-42
851.366,-3.04,-5.15E-42
851.533,-0.94,-1.59E-42
851.7,-0.97,-1.64E-42
851.867,1.45,2.46E-42
852.034,1.62,2.74E-42
852.201,1.11,1.88E-42
852.368,-3.78,-6.41E-42
852.535,0.69,1.17E-42
852.701,0.59,1.00E-42
852.868,-2.1,-3.56E-42
853.035,-3.49,-5.92E-42
853.202,-2.83,-4.80E-42
853.369,2.22,3.77E-42
853.536,-2.55,-4.33E-42
853.702,-2.46,-4.18E-42
853.869,3,5.09E-42
854.036,-1.14,-1.94E-42
854.203,-2.45,-4.16E-42
854.369,-4.24,-7.20E-42
854.536,1.6,2.72E-42
854.703,-3.68,-6.25E-42
854.869,1.16,1.97E-42
855.036,-4.11,-6.99E-42
855.203,-3.88,-6.60E-42
855.369,-0.54,-9.18E-43
855.536,-3.48,-5.92E-42
855.702,-1.16,-1.97E-42
855.869,0.32,5.44E-43
856.035,3.3,5.62E-42
856.202,0.43,7.32E-43
856.368,0.76,1.29E-42
856.535,-0.04,-6.81E-44
856.701,-2.45,-4.17E-42
856.868,-0.04,-6.81E-44
857.034,-2.7,-4.60E-42
857.2,2.77,4.72E-42
857.367,-0.57,-9.72E-43
857.533,-3.68,-6.27E-42
857.699,-0.58,-9.89E-43
857.866,0.45,7.67E-43
858.032,-2.35,-4.01E-42
858.198,1.92,3.28E-42
858.364,-1.05,-1.79E-42
858.531,-1.41,-2.41E-42
858.697,1.36,2.32E-42
858.863,-4.44,-7.58E-42
859.029,-1.15,-1.96E-42
859.195,-0.4,-6.83E-43
859.361,1.5,2.56E-42
859.527,-0.21,-3.59E-43
859.693,0.11,1.88E-43
859.86,-0.29,-4.96E-43
860.026,-4.42,-7.56E-42
860.192,-1.84,-3.15E-42
860.358,-1.11,-1.90E-42
860.524,-2.43,-4.16E-42
860.69,-1.24,-2.12E-42
860.855,0.28,4.79E-43
861.021,-0.3,-5.14E-43
861.187,-0.93,-1.59E-42
861.353,-0.68,-1.16E-42
861.519,-0.18,-3.08E-43
861.685,-3.96,-6.78E-42
861.851,-0.01,-1.71E-44
862.017,-1.73,-2.96E-42
862.182,0.94,1.61E-42
862.348,-0.36,-6.17E-43
862.514,1.09,1.87E-42
862.68,-4.58,-7.86E-42
862.845,0.7,1.20E-42
863.011,-1.43,-2.45E-42
863.177,-3.09,-5.30E-42
863.342,-0.28,-4.81E-43
863.508,-0.1,-1.72E-43
863.673,0.31,5.32E-43
863.839,-1.33,-2.28E-42
864.005,2.89,4.96E-42
864.17,-4.4,-7.56E-42
864.336,0.27,4.64E-43
